Syntax version=4
Sat Mar 16 08:56:33 2019
Starting process (2143480 clocks per sec)

LogRawData=false
VarHeader=1
D:		GlobalCommand	jointSet.JOINT1	jointSet.JOINT2	jointSet.JOINT3	jointSet.JOINT4	jointSet.JOINT5	jointMeasured.JOINT1	jointMeasured.JOINT2	jointMeasured.JOINT3	jointMeasured.JOINT4	jointMeasured.JOINT5	meaPosition.P.x	meaPosition.P.y	meaPosition.P.z	msTicks	Int_Cnt	dstPosition.P.x	dstPosition.P.y	dstPosition.P.z	TEST	CAL	BASE.DcMotor.State.measuredError	SHLDR.DcMotor.State.measuredError	ELBOW.DcMotor.State.measuredError	PITCH.DcMotor.State.measuredError	ROLL.DcMotor.State.measuredError	sqr_euclideDistance
D:	time(ms)	(0x20000024,1)	(0x200005d0,6)	(0x200005d4,6)	(0x200005d8,6)	(0x200005dc,6)	(0x200005e0,6)	(0x200005e4,6)	(0x200005e8,6)	(0x200005ec,6)	(0x200005f0,6)	(0x200005f4,6)	(0x2000064c,6)	(0x20000650,6)	(0x20000654,6)	(0x200003c0,4)	(0x20000018,4)	(0x2000061c,6)	(0x20000620,6)	(0x20000624,6)	(0x2000000e,0)	(0x2000000f,0)	(0x200003f0,7)	(0x20000458,7)	(0x200004c0,7)	(0x20000528,7)	(0x20000590,7)	(0x20000000,7)
D:	7574.79	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11536	11535	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7611.21	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11573	11570	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7646.37	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11608	11605	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7694.62	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11656	11655	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7729.81	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11692	11690	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7765.06	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11727	11725	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	7812.24	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11774	11770	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8029.35	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	11991	11990	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8097.75	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12059	12055	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8144.18	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12106	12105	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8178.05	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12140	12135	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8214.37	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12176	12175	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8251.50	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12214	12210	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8295.95	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12258	12255	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8333.05	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12295	12290	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8368.35	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12330	12325	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8413.25	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12375	12370	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8448.36	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12410	12405	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8496.12	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12458	12455	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8531.43	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12493	12490	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8566.64	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12529	12525	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8613.38	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12576	12570	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8650.72	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12613	12610	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8696.38	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12658	12655	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8732.68	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12694	12690	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8769.83	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12731	12730	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8814.36	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12776	12775	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8851.83	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12815	12810	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8896.48	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12858	12855	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8933.39	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12895	12890	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	8977.78	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12939	12935	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9029.29	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	12991	12990	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9077.12	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13039	13035	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9117.06	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13079	13075	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9155.24	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13116	13115	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9191.58	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13154	13150	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9235.45	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13197	13195	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9271.73	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13234	13230	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9317.74	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13280	13275	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9354.90	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13316	13315	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9392.17	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13354	13350	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9435.00	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13397	13395	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9470.18	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13431	13430	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9518.31	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13480	13475	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9554.16	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13516	13515	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9589.41	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13551	13550	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9636.38	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13598	13595	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9673.83	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13636	13630	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9718.02	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13680	13675	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9763.21	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13725	13720	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9799.82	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13761	13760	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9836.73	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13799	13795	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9872.70	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13835	13830	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9917.96	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13880	13875	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9955.13	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13916	13915	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	9991.19	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13953	13950	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10035.05	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	13996	13995	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10071.38	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14033	14030	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10118.23	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14080	14075	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10182.91	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14145	14140	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10219.69	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14181	14180	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10256.92	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14219	14215	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10293.10	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14255	14250	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10336.30	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14298	14295	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10371.40	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14334	14330	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10419.31	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14381	14380	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10454.53	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14417	14415	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10489.65	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14452	14450	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10537.45	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14500	14495	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10572.44	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14534	14530	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10619.27	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14581	14580	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10655.65	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14618	14615	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10692.83	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14655	14650	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10747.68	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14710	14705	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10781.76	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14744	14740	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10819.38	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14781	14780	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10854.93	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14817	14815	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
D:	10890.16	-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.450000	-0.450000	-0.000000	0.000000	368.994629	0.000000	60.633423	14852	14850	369.000000	0.000000	62.000000	0	0	0.000000	0.450000	0.000000	-0.000000	0.000000	1.867562
